title,time,img_url,content,当前链接,上级链接,下载时间
Key新作手游《Heaven Burns Red》延期决定 2021年开服,2020-01-21 14:57,"http://www.005.tv/uploads/allimg/200121/67-200121145J6263.jpg,","
                    根据Key的官方消息，原定于2020年开服的手机游戏《Heaven Burns Red》将延期到2021年开服。原定于2月28日举办的制作发表会一并延期，原定每月公开的麻枝准的乐曲也暂定公开。
<div style='text-align: center;'>
	#image#</div>
<div>
	手机游戏《Heaven Burns Red》是由WFS和Visual Art&#39;s合作制作，麻枝准负责原案、主线剧情和音乐制作，ゆーげん负责角色设计，Na-Ga、ふむゆん、まろやか负责角色原案的作品。游戏类型为RPG手游，有关故事内容等消息还将在日后公开。</div>

                ",http://www.005.tv/2020/80204.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:10
水上悟志新作《尽头的Solte》开始连载,2020-01-21 14:52,"http://www.005.tv/uploads/allimg/200121/67-20012114550a46.jpg,http://www.005.tv/uploads/allimg/200121/67-200121145524M5.jpg,http://www.005.tv/uploads/allimg/200121/67-200121145534232.jpg,http://www.005.tv/uploads/allimg/200121/67-200121145543P1.jpg,http://www.005.tv/uploads/allimg/200121/67-200121145555F4.jpg,","
                    创作过《魂环》等作品的水上悟志，在mag-garden的MAGCOMI上开始了新作《尽头的Solte》的连载。《尽头的Solte》以在大战之后，被“魔法污染”所侵蚀的世界为舞台，讲述了少女Solte的冒险故事。
<div style='text-align: center;'>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#</div>

                ",http://www.005.tv/2020/80203.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:11
SE“踢自动贩卖机”日煤公开活动现场演示视频,2020-01-21 14:32,"http://www.005.tv/uploads/allimg/200121/67-200121144611261.jpg,http://www.005.tv/uploads/allimg/200121/67-200121144I5103.jpg,http://www.005.tv/uploads/allimg/200121/67-200121144JC31.jpg,","
                    在之前曾为大家介绍过，株式会社SQUARE ENIX于2020年1月20日至26日将举办手机游戏《魔法禁书目录 幻想收束》的体验型特别活动“踢自动贩卖机”。目前本活动已经正式开始，日本媒体公开了现场演示的视频。
<div style='text-align: center;'>
	<iframe frameborder='0' height='498' scrolling='no' src='https://v.qq.com/txp/iframe/player.html?vid=z3055em0uum' width='550'></iframe></div>
<div>
	在这次的活动中，将请体验者们再现原作中御坂美琴在公园踢自动贩卖机的场景。工作人员会在活动时间内，将自动贩卖机形的机器“某电击姬的踢自动贩卖机”设置在东京新宿站Metro Promenade中。体验者踢该机器后，机器会发出电击的声音，并必然会掉下一张原创贴纸。另外还有一定几率，会播出动画演出，并掉下大量贴纸。</div>
<div style='text-align: center;'>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	 </div>

                ",http://www.005.tv/2020/80202.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:11
庆祝《机动战士高达》40周年制作18米高的可动高达 预计将于10月正式建成,2020-01-21 14:13,"http://www.005.tv/uploads/allimg/200121/67-20012114143H47.jpg,http://www.005.tv/uploads/allimg/200121/67-200121141453K3.jpg,http://www.005.tv/uploads/allimg/200121/67-20012114150O38.jpg,","
                    为纪念人气动画系列《机动战士高达》40周年而制作的18米高高达，在20日举办了概要发布会。在这次的发布会上，公开了展示时的示意图。从图片中可以看到，出于安全考虑，届时后方将有支架支撑，前面的脚手架将拆除。
<div style='text-align: center;'>
	#image#</div>
<div>
	这次的高达全重约25吨，有24个可动关节。不过驾驶舱不能搭乘，需要远程操作。高达预计将在10月1日起在横滨GUNDAM FACTORY YOKOHAMA正式与观众见面。如果想要近距离观看，除了购买门票外，还需要购买GUNDAM‐DOCK TOWER的票。</div>
<div style='text-align: center;'>
	#image#<br/>
	#image#</div>

                ",http://www.005.tv/2020/80201.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:11
《数码宝贝大冒险》动画预告,2020-01-21 13:41,"http://www.005.tv/uploads/allimg/200121/66-200121134330332.jpg,","
                    东映动画在今天（1月21日）公开了《数码宝贝大冒险》新作TV动画《数码宝贝大冒险：Ψ》的特报预告，从公开的画面中，我们可以看到这次的全新动画还是采用了原来的人设。就连剧情也和之前的非常相似，只是时间来到了2020年。<br/>
<div style='text-align: center;'>
	<iframe frameborder='0' height='498' src='http://player.youku.com/embed/XNDUxNzU3NjM0NA==' width='510'></iframe>　<br/>
	TV动画《数码宝贝大冒险Ψ》将于4月开始每周日早上9点播放。新作动画的故事舞台为2020年，主角为小学5年级的八神太一和亚古兽。</div>
<div style='text-align: center;'>
	#image#</div>

                ",http://www.005.tv/2020/80199.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:12
《海王》将推出限定3集短篇动画 温子仁担任执行制作人,2020-01-17 10:22,"http://www.005.tv/uploads/allimg/200117/67-20011G02324R1.jpg,http://www.005.tv/uploads/allimg/200117/67-20011G02339223.jpg,","
                    电影《海王》在上映之后深受好评，DC也打算继续拓展这个IP。现在HBO Max流媒体宣布将打造《海王》的短篇动画《海王：亚特兰蒂斯之王》，一共3集，温子仁担任本作的执行制作人。目前还没有确定动画的开播日期，配音阵容也没有公开。
<div style='text-align: center;'>
	#image#</div>
<div>
	这3集动画都是各自独立的故事，剧情从海王夺得了海底王国的王位，开始担任亚特兰蒂斯之王的第一天讲起。他发现他有很多的工作要做，他既要面对地表人带来的各种问题，还要面对同母异父弟弟奥姆王的威胁和挑战，他要向子民证明自己才是王位的不二人选。</div>
<div style='text-align: center;'>
	#image#</div>

                ",http://www.005.tv/2020/80197.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:12
日本大阪市计划出台限制未成年人使用手机的条例,2020-01-17 10:15,"http://www.005.tv/uploads/allimg/200117/67-20011G01URK.jpg,","
                    在之前曾为大家介绍过，日本香川县为预防网络成瘾与游戏成瘾，推出了限制未成年人使用电脑、手机、游戏机时间的条例草案（<a href='http://www.005.tv/2020/80136.html?1579227512'>戳此查看详情</a>）。就在15日，日本大阪市的市长松井一郎也希望能通过条例限制手机使用时间，对市教委下达了进行讨论的指示。
<div style='text-align: center;'>
	#image#</div>
<div>
	松井一郎在这次的会议上表示，目前，学生逃学的要因之一就是沉迷于手机游戏。如果要是通过条例，限制最晚玩到几点是否可行？虽然只是理念上的东西，但制定成为条例，或许对于减少逃学起到作用。</div>

                ",http://www.005.tv/2020/80196.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:12
MIMEYOI《猫娘乐园》巧克力与香草1/7比例手办 7月发售,2020-01-16 17:10,"http://www.005.tv/uploads/allimg/200116/67-2001161G1352J.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G145628.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G155519.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G2045G.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G213231.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G222346.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G235648.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G246106.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G2554U.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G304910.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G314212.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G332522.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G341446.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G352434.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G401b8.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161G410J8.jpg,","
                    MIMEYOI根据《猫娘乐园》中的巧克力与香草制作的两款赛车女王版1/7比例手办目前已经开订了。这两款手办分别采用了猫娘痛车中的巧克力与香草的形象，可以同时摆放在一起。两款手办预计都将于2020年7月发售，每款售价15950日元，约合人民币999元。
<div style='text-align: center;'>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#</div>

                ",http://www.005.tv/2020/80195.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:13
Vtuber斗和kiseki众筹的脑袋制作完成！造价1200万日元 可变换表情,2020-01-16 17:04,"http://www.005.tv/uploads/allimg/200116/67-2001161F64cO.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161FAS14.jpg,http://www.005.tv/uploads/allimg/200116/67-2001161FFNL.jpg,","
                    在之前曾为大家介绍过，Vtuber“斗和kiseki”为了能在照片墙（Instagram）上投稿，决定通过众筹制作一个特别有真实感的头。目前，之前承诺的脑袋已经制作完成，总制作费用为1204万1492日元。
<div style='text-align: center;'>
	<iframe frameborder='0' height='498' scrolling='no' src='https://v.qq.com/txp/iframe/player.html?vid=j305262ldhb' width='550'></iframe></div>
<div>
	这次的脑袋是由Cygames监修自由廊制作的，再现了真是皮肤的质感。头发在用了来自中国的假发。搭载了9种不同的语音，口部可以张开，舌头等部位也进行了细致的还原。通过巨大的遥控器，可以实现播放语音，变换表情，控制视线等功能。</div>
<div style='text-align: center;'>
	#image#<br/>
	#image#<br/>
	#image#</div>

                ",http://www.005.tv/2020/80194.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:13
再现御坂美琴名场景！SE举办踢自动售货机的体验型特别活动,2020-01-16 15:24,"http://www.005.tv/uploads/allimg/200116/67-20011615261X10.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152635B4.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152AVG.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152FaY.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152G9559.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152I09A.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152J0107.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152K1516.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152P1238.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152Q1A0.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152RCL.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152SMX.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152TS23.jpg,http://www.005.tv/uploads/allimg/200116/67-200116152UR39.jpg,","
                    株式会社SQUARE ENIX将于2020年1月20日至26日举办手机游戏《魔法禁书目录 幻想收束》的体验型特别活动“踢自动贩卖机”。
<div style='text-align: center;'>
	#image#</div>
<div>
	在这次的活动中，将请体验者们再现原作中御坂美琴在公园踢自动贩卖机的场景。工作人员会在活动时间内，将自动贩卖机形的机器“某电击姬的踢自动贩卖机”设置在东京新宿站Metro Promenade中。体验者踢该机器后，机器会发出电击的声音，并必然会掉下一张原创贴纸。另外还有一定几率，会播出动画演出，并掉下大量贴纸。</div>
<div style='text-align: center;'>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#</div>

                ",http://www.005.tv/2020/80193.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:13
动画电影《姜子牙》曝终极海报 众神之长浴火而来 建议8岁以上观看,2020-01-16 15:21,"http://www.005.tv/uploads/allimg/200116/67-200116152204S6.jpg,","
                    国产动画电影《姜子牙》在今天（1月16日），公开了终极海报（上篇），图中的姜子牙骑乘四不像浴火而来，并配文字“为信念活，为苍生战。誓守初心，力护三界。四年打磨，破势而出。众神之长，浴火而来！”整体给人一种十分恢弘的气势。
<div style='text-align: center;'>
	#image#</div>
<div>
	《姜子牙》的终极海报中还有温馨提示，建议8岁以上的观众来观看，哪吒也是跑来打趣：？？？三岁的我又不能看了吗？</div>

                ",http://www.005.tv/2020/80192.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:14
木村拓哉成《哆啦A梦：大雄的新恐龙》嘉宾声优 3月6日在日本上映,2020-01-16 15:17,"http://www.005.tv/uploads/allimg/200116/67-200116151Q3223.jpg,http://www.005.tv/uploads/allimg/200116/67-200116151R2214.jpg,http://www.005.tv/uploads/allimg/200116/67-200116151923J8.jpg,","
                    《哆啦A梦》剧场版动画每次都会邀请知名演员作为特别嘉宾声优，2020年最新的剧场版《哆啦A梦：大雄的新恐龙》将邀请木村拓哉作为嘉宾声优，他将为剧中以猿的姿态现身的谜样男子配音。这个迷之男子掌握着关键秘密，并一直监视着大雄一行人的形态，还不知道是敌是友。
<div style='text-align: center;'>
	#image#<br/>
	#image#</div>
<div>
	《哆啦A梦：大雄的新恐龙》是哆啦A梦系列的第40部电影，本作与1980年的第1部电影《野比的恐龙》完全不同，从野比与双胞胎恐龙相遇开始、迈出成长进化的第一步，走向全新的冒险。《哆啦A梦：大雄的新恐龙》将于3月6日在日本上映，国内有望引进。</div>
<div style='text-align: center;'>
	#image#</div>

                ",http://www.005.tv/2020/80191.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:14
《宝可梦：剑/盾》网络动画首集放送 分为7集播出,2020-01-16 14:09,"http://www.005.tv/uploads/allimg/200116/67-200116142945212.jpg,http://www.005.tv/uploads/allimg/200116/67-200116142955306.jpg,http://www.005.tv/uploads/allimg/200116/67-200116143022G9.jpg,http://www.005.tv/uploads/allimg/200116/67-200116150553196.jpg,http://www.005.tv/uploads/allimg/200116/67-200116150601M7.jpg,http://www.005.tv/uploads/allimg/200116/67-200116150609136.jpg,http://www.005.tv/uploads/allimg/200116/67-20011615061W53.jpg,http://www.005.tv/uploads/allimg/200116/67-20011615062C60.jpg,http://www.005.tv/uploads/allimg/200116/67-200116150635553.jpg,","
                    宝可梦官方油管频道今天放送了网络动画《宝可梦：破晓之翼》第一集“信”，一起来欣赏一下。
<div style='text-align: center;'>
	<iframe frameborder='0' height='498' scrolling='no' src='http://player.youku.com/embed/XNDUxMDk4ODA4MA==' width='550'></iframe></div>
<div>
	在动画《破晓之翼》第一集“信”讲述了生活中伽勒尔地区的两位少年汤米和约翰的故事，联盟会长洛兹也在动画中有不少戏份。</div>
<div style='text-align: center;'>
	#image#<br/>
	#image#</div>
<div>
	根据介绍，《破晓之翼》将分为7集播出，每月放送一集，本部动画将讲述伽勒尔地区的年轻人们的故事。敬请关注。<br/>
	<strong>视频画面：</strong></div>
<div style='text-align: center;'>
	<strong>#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#</strong><br/>
	 </div>

                ",http://www.005.tv/2020/80190.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:15
Experience新作恐怖游戏《尸体混入》众筹超过原定目标达成3000万日元,2020-01-16 13:52,"http://www.005.tv/uploads/allimg/200116/67-20011613532U39.jpg,http://www.005.tv/uploads/allimg/200116/67-200116135343b5.jpg,http://www.005.tv/uploads/allimg/200116/67-20011613540D38.jpg,http://www.005.tv/uploads/allimg/200116/67-20011613541W01.jpg,","
                    制作过《死印》、《NG》等的Experience公司开设的新作恐怖游戏《尸体混入（暂定）》众筹项目目前已经顺利结束了。根据官方介绍，这次众筹共筹集到了超过3000万日元，完成了原定的1500万日元的目标。
<div style='text-align: center;'>
	#image#</div>
<div>
	为了纪念达到3000万日元的目标，将在原定的基础上增加50%收录语音，追加主人公的服装，追加活动CG，追加新角色，实装变更死亡场景表现的系统，制作主题歌，追加前两作联动故事的DLC，小说化，举办线下活动等。</div>
<div style='text-align: center;'>
	#image#</div>
<div>
	《尸体混入（暂定）》的舞台设定在东京都H市近郊的，将要迎来创立100年的私立近卫原学园。在这所学园中，有着每10年会有有死者混入并传播诅咒的传言。就在夏季结束之际，学园内发生了学生离奇死亡的时间。警方经过调查后，认为并非是人为案件。是死者的诅咒的传言，在学生间广为流传了起来。学园理事长为了稳定学园，请了自古以来从事与法事相关工作的九条家进行调查。扮演九条家当主的玩家将作为临时教师，来到学园解开事件的真相。</div>
<div style='text-align: center;'>
	#image#<br/>
	#image#</div>

                ",http://www.005.tv/2020/80189.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:15
TV动画《在魔王城说晚安》年内开播 动画工房制作,2020-01-16 11:21,"http://www.005.tv/uploads/allimg/200116/67-2001161350122H.jpg,http://www.005.tv/uploads/allimg/200116/67-20011613502N25.jpg,","
                    根据熊之股键次原作制作的TV动画《在魔王城说晚安》宣布了将于2020年年内播出的消息。动画将由动画工房负责制作，山崎光惠担任导演，中村能子担任编剧，菊池爱负责角色设计，水濑祈将为公主梄夜莉丝配音。
<div style='text-align: center;'>
	#image#</div>
<div>
	《在魔王城说晚安》是以人与魔物相争的时代为舞台的奇幻喜剧漫画。讲述了被魔王捕获的公主，在魔王城闲的没事干，自制各种寝具以追求更舒适的睡眠的故事。</div>
<div style='text-align: center;'>
	#image#</div>

                ",http://www.005.tv/2020/80188.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:15
动画《虫笼的卡伽斯特尔》PV公开 2月6日开播,2020-01-16 11:02,"http://www.005.tv/uploads/allimg/200116/67-20011611131S39.jpg,http://www.005.tv/uploads/allimg/200116/67-200116111334532.jpg,http://www.005.tv/uploads/allimg/200116/67-200116111344245.jpg,","
                    根据桥本花鸟原作制作的动画《虫笼的卡伽斯特尔》将于2月6日在Netflix上播出。主宣传图、PV等一并公开。在宣传图中可以看到主人公木藤、少女伊莉和迷之男性阿哈特三名角色。
<div style='text-align: center;'>
	<iframe frameborder='0' height='498' scrolling='no' src='https://v.qq.com/txp/iframe/player.html?vid=j3052sfbu2u' width='550'></iframe></div>
<div>
	《虫笼的卡伽斯特尔》以一个有着人类会变成巨大昆虫的奇怪疾病“卡伽斯特尔”的世界为舞台的末日动作类作品。讲述了在这个由于“卡伽斯特尔”而崩坏的世界中，作为“驱除专家”狩猎卡伽斯特尔的青年木藤与木藤救下的少女伊莉的冒险故事。</div>
<div style='text-align: center;'>
	#image#</div>
<div>
	本作动画将由Studio KAI负责制作，千明孝一担任导演，山下明彦负责角色设计，神山修一担任编剧。细。谷佳正、花泽香菜、花江夏树等声优将为本作配音。</div>
<div style='text-align: center;'>
	#image#<br/>
	#image#</div>

                ",http://www.005.tv/2020/80187.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:16
实现和VTuber拉着手约会！Project ToucH公开第一弹研究成果,2020-01-16 10:18,"http://www.005.tv/uploads/allimg/200116/67-200116104J12P.jpg,http://www.005.tv/uploads/allimg/200116/67-200116104P4117.jpg,http://www.005.tv/uploads/allimg/200116/67-200116104R5544.jpg,http://www.005.tv/uploads/allimg/200116/67-200116105120603.jpg,http://www.005.tv/uploads/allimg/200116/67-200116105143559.jpg,","
                    以触摸虚拟角色为主题的研究企划“Project ToucH”公开了第一弹研究成果。通过机器手，可以实现和VTuber拉着手约会。
<div style='text-align: center;'>
	#image#</div>
<div>
	这次的体验会于1月11日举办，体验者前后将播放视频，配合着机器人手，再现出和VTuber响木青一起在灯光大道、神社和鬼屋约会的场景。其中机器人手还再现了与真人的手相近似的温度、柔软度、弹性、水分等方面。</div>
<div style='text-align: center;'>
	#image#</div>
<div>
	根据制作团队介绍，为了追究2次元与3次元之间的更好的融合，目前正在进行第二弹的准备。</div>
<div style='text-align: center;'>
	#image#<br/>
	#image#<br/>
	#image#</div>

                ",http://www.005.tv/2020/80186.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:16
AZONE《Assault Lily》真岛百由version 1.5娃娃 20年6月发售,2020-01-16 09:54,"http://www.005.tv/uploads/allimg/200116/67-200116101102D8.jpg,http://www.005.tv/uploads/allimg/200116/67-200116101113114.jpg,http://www.005.tv/uploads/allimg/200116/67-200116101121318.jpg,http://www.005.tv/uploads/allimg/200116/67-200116101130F4.jpg,http://www.005.tv/uploads/allimg/200116/67-20011610113b04.jpg,http://www.005.tv/uploads/allimg/200116/67-20011610114I25.jpg,http://www.005.tv/uploads/allimg/200116/67-200116101155336.jpg,http://www.005.tv/uploads/allimg/200116/67-200116101203194.jpg,","
                    AZONE的娃娃系列《Assault Lily》中的真岛百由version 1.5娃娃目前已经开订了。真岛百由是研究开发托付着Lily们的性命的武器“CHARM”的眼镜娘工程师，她目前在白百合女学院高等学校的工厂科就读。真岛百由的首版娃娃发售于2017年8月，这次的version 1.5是为了纪念TV动画将于7月播出而推出的新版。本作预计将于2020年6月发售，售价13200日元，约合人民币826元。
<div style='text-align: center;'>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#</div>

                ",http://www.005.tv/2020/80185.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:16
动画电影《姜子牙》宣布将在北美上映 定档2月7日 预告公开,2020-01-15 18:18,"http://www.005.tv/uploads/allimg/200115/67-2001151R103154.jpg,http://www.005.tv/uploads/allimg/200115/67-2001151R1111c.jpg,http://www.005.tv/uploads/allimg/200115/67-2001151R120953.jpg,http://www.005.tv/uploads/allimg/200115/67-2001151R12S60.jpg,http://www.005.tv/uploads/allimg/200115/67-2001151R13YF.jpg,http://www.005.tv/uploads/allimg/200115/67-2001151R14GE.jpg,http://www.005.tv/uploads/allimg/200115/67-2001151R15Ec.jpg,http://www.005.tv/uploads/allimg/200115/67-2001151R205932.jpg,","
                    国产动画电影《姜子牙》宣布将会在北美上映，定档时间为2月7日。发行方是《哪吒之魔童降世》的北美发行Well Go USA，同时北美版的预告也公开了，姜子牙将在“初心”与“天命”之间的艰难抉择。<br/>
<strong>动画电影《姜子牙》北美预告：</strong>
<div style='text-align: center;'>
	<iframe frameborder='0' height='498' scrolling='no' src='http://player.youku.com/embed/XNDUwODcxMDYzMg==' width='550'></iframe></div>
<div>
	动画电影《姜子牙》由程腾、李炜执导，将于2020年1月25(大年初一)在中国内地上映。本片讲述了封神大战之后，姜子牙因一时之过被贬下凡间，失去神力，被世人唾弃。为重回昆仑，姜子牙踏上旅途寻回自我的故事。<br/>
	<strong>视频画面：</strong></div>
<div style='text-align: center;'>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#</div>

                ",http://www.005.tv/2020/80184.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:17
第43届日本电影学院奖公开入围结果,2020-01-15 16:55,"http://www.005.tv/uploads/allimg/200115/67-2001151AF1328.jpg,","
                    本日（15日），第43届日本电影学院奖公开了入围作品名单。
<div style='text-align: center;'>
	#image#</div>
<div>
	在动画作品部门中，长井龙雪导演的《知晓天空之蓝的人啊》，新海诚导演的《天气之子》，永冈智佳导演的《名侦探柯南：绀青之拳》，山崎贵导演的《鲁邦三世 THE FIRST》和大塚隆史导演的《航海王：狂热行动》五部作品入围，获得了优秀动画作品将。<br/>
	在3月6日，第43届日本电影学院奖将公开最终的最优秀奖。最优秀奖将从获得了优秀作品奖的入围作品中选出。</div>

                ",http://www.005.tv/2020/80183.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:17
NTR本子漫画家就纯爱结局本子使读者失望公开表示道歉,2020-01-15 15:54,"http://www.005.tv/uploads/allimg/200115/67-200115155630404.jpg,http://www.005.tv/uploads/allimg/200115/67-200115155A4553.jpg,http://www.005.tv/uploads/allimg/200115/67-200115155I63W.jpg,http://www.005.tv/uploads/allimg/200115/67-200115155P3333.jpg,http://www.005.tv/uploads/allimg/200115/67-200115155R2344.jpg,http://www.005.tv/uploads/allimg/200115/67-200115155SM25.jpg,http://www.005.tv/uploads/allimg/200115/67-200115160225a0.jpg,http://www.005.tv/uploads/allimg/200115/67-200115160244120.jpg,http://www.005.tv/uploads/allimg/200115/67-200115160254C7.jpg,","
                    在C97上，同人漫画家一宫夕羽发售了NTR新作《巨乳イトコがいる休暇3》。由于在本作中采用了纯爱结局，而且这个结局还是系列的结局，不少喜欢NTR的粉丝纷纷表示不满。甚至还有网友称这是在C97上买的最后悔的一部作品，再也不会期待你画的NTR本子了。
<div style='text-align: center;'>
	#image#</div>
<div>
	面对粉丝们的不满，作者也通过推特表示了歉意，称：本来应该是以NTR完结的作品，因为自己的一时糊涂，导致了在中途大幅度脱线，这也导致了出现肯定派和否定派，我自己也不知道该怎样处理。</div>
<div style='text-align: center;'>
	#image#</div>
<div>
	虽然应该按照在第二部中的后记里也写到的，作为NTR作品来完结。但由于自己的不成熟的判断，导致了这次双方都不满意的结果。既没有NTR也不算纯爱，只是一部不上不下的自我满足的作品。这次的问题在与我自己技术的不足，与对喜欢NTR和喜欢纯爱的读者们的理解的不够。本作背叛了期待着NTR结局的广大读者。在此向大家深表歉意。</div>
<div style='text-align: center;'>
	#image#</div>
<div>
	在之后，将会为本系列创作NTR和纯爱两版本的AfterStory。虽然目前还没有决定以怎样的形式公开，但一定会制作的。另外自己也会在今后强化对NTR的认识，为呈现出能够令读者满意的作品而不断努力，希望大家在今后还可以继续给与支持。</div>
<div style='text-align: center;'>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	 </div>

                ",http://www.005.tv/2020/80182.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:17
剧场版《名侦探柯南 绯色的子弹》主宣传图公开 4月17日在日本上映,2020-01-15 14:38,"http://www.005.tv/uploads/allimg/200115/67-200115143942315.jpg,http://www.005.tv/uploads/allimg/200115/67-20011514395SJ.jpg,http://www.005.tv/uploads/allimg/200115/67-20011514400R56.jpg,http://www.005.tv/uploads/allimg/200115/67-20011514401NI.jpg,http://www.005.tv/uploads/allimg/200115/67-20011514402GS.jpg,","
                    根据青山刚昌原作制作的剧场版动画《名侦探柯南 绯色的子弹》公开了主宣传图。在这次的宣传图中，可以看到以赤井秀一、世良真纯等的赤井一家，柯南、灰原哀、少年侦探团，以及FBI等多名角色。背景上还有时速1000KM的列车和WSG的主会场等。
<div style='text-align: center;'>
	#image#</div>
<div>
	这次的《名侦探柯南 绯色的子弹》以即将举办四年一度的世界最大的体育盛典“WSG-世界运动大会-”的东京为舞台，讲述大会赞助商被绑架后发生的故事。本作由永冈智佳担任导演，樱井武晴担任编剧，2020年4月17日在日本上映。</div>
<div style='text-align: center;'>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#</div>

                ",http://www.005.tv/2020/80181.html,http://www.005.tv/zx/list_526_4.html,2020-03-09 22:55:18
游戏《最终幻想7》重制版宣布延期 4月10日正式发售,2020-01-15 14:35,"http://www.005.tv/uploads/allimg/200115/67-200115143633O9.jpg,","
                    Square Enix宣布了《最终幻想7》重制版延期发售的消息，原定于3月3日发售的本作，将会在4月10日正式发售。
<div style='text-align: center;'>
	#image#</div>
<div>
	根据游戏制作人北濑佳范透露，目前正在和制作人员们一起锐意开发《最终幻想7》重制版。为了能以最好的形式先给广大玩家，我们需要用更多的时间进行最后的调整，所以决定将发售日期调整为4月10日。在此对广大期待本作的玩家表示歉意，希望大家能再等待一段时间。</div>

                ",http://www.005.tv/2020/80180.html,http://www.005.tv/zx/list_526_5.html,2020-03-09 22:55:18
